Time,Data
1.383278E-5,1.050000E+2
1.391611E-5,1.060000E+2
1.399944E-5,1.040000E+2
1.408277E-5,1.040000E+2
1.416610E-5,1.040000E+2
1.424943E-5,1.030000E+2
1.433276E-5,1.040000E+2
1.441609E-5,1.030000E+2
1.449942E-5,1.030000E+2
1.458275E-5,1.030000E+2
1.466608E-5,1.020000E+2
1.474941E-5,1.020000E+2
1.483274E-5,1.020000E+2
1.491607E-5,1.020000E+2
1.499940E-5,1.030000E+2
1.508273E-5,1.030000E+2
1.516606E-5,1.040000E+2
1.524939E-5,1.050000E+2
1.533272E-5,1.020000E+2
1.541605E-5,1.040000E+2
1.549938E-5,1.040000E+2
1.558271E-5,1.040000E+2
1.566604E-5,1.040000E+2
1.574937E-5,1.030000E+2
1.583270E-5,1.040000E+2
1.591603E-5,1.050000E+2
1.599936E-5,1.040000E+2
1.608269E-5,1.060000E+2
1.616602E-5,1.050000E+2
1.624935E-5,1.040000E+2
1.633268E-5,1.040000E+2
1.641601E-5,1.040000E+2
1.649934E-5,1.030000E+2
1.658267E-5,1.030000E+2
1.666600E-5,1.030000E+2
1.674933E-5,1.030000E+2
1.683266E-5,1.030000E+2
1.691599E-5,1.030000E+2
1.699932E-5,1.030000E+2
1.708265E-5,1.040000E+2
1.716598E-5,1.040000E+2
1.724931E-5,1.040000E+2
1.733264E-5,1.050000E+2
1.741597E-5,1.040000E+2
1.749930E-5,1.040000E+2
1.758263E-5,1.050000E+2
1.766596E-5,1.050000E+2
1.774929E-5,1.040000E+2
1.783262E-5,1.040000E+2
1.791595E-5,1.040000E+2
1.799928E-5,1.060000E+2
1.808261E-5,1.060000E+2
1.816594E-5,1.050000E+2
1.824927E-5,1.060000E+2
1.833260E-5,1.040000E+2
1.841593E-5,1.040000E+2
1.849926E-5,1.040000E+2
1.858259E-5,1.030000E+2
1.866592E-5,1.040000E+2
1.874925E-5,1.030000E+2
1.883258E-5,1.040000E+2
1.891591E-5,1.030000E+2
1.899924E-5,1.040000E+2
1.908257E-5,1.040000E+2
1.916590E-5,1.050000E+2
1.924923E-5,1.050000E+2
1.933256E-5,1.040000E+2
1.941589E-5,1.050000E+2
1.949922E-5,1.050000E+2
1.958255E-5,1.040000E+2
1.966588E-5,1.040000E+2
1.974921E-5,1.050000E+2
1.983254E-5,1.030000E+2
1.991587E-5,1.030000E+2
1.999920E-5,1.040000E+2
2.008253E-5,1.060000E+2
2.016586E-5,1.050000E+2
2.024919E-5,1.030000E+2
2.033252E-5,1.030000E+2
2.041585E-5,1.030000E+2
2.049918E-5,1.030000E+2
2.058251E-5,1.030000E+2
2.066584E-5,1.040000E+2
2.074917E-5,1.040000E+2
2.083250E-5,1.040000E+2
2.091583E-5,1.040000E+2
2.099916E-5,1.050000E+2
2.108249E-5,1.050000E+2
2.116582E-5,1.040000E+2
2.124915E-5,1.040000E+2
2.133248E-5,1.030000E+2
2.141581E-5,1.030000E+2
2.149914E-5,1.020000E+2
2.158247E-5,1.030000E+2
2.166580E-5,1.030000E+2
2.174913E-5,1.050000E+2
2.183246E-5,1.060000E+2
2.191579E-5,1.040000E+2
2.199912E-5,1.050000E+2
2.208245E-5,1.050000E+2
2.216578E-5,1.050000E+2
2.224911E-5,1.040000E+2
2.233244E-5,1.030000E+2
2.241577E-5,1.040000E+2
2.249910E-5,1.040000E+2
2.258243E-5,1.050000E+2
2.266576E-5,1.050000E+2
2.274909E-5,1.040000E+2
2.283242E-5,1.030000E+2
2.291575E-5,1.030000E+2
2.299908E-5,1.050000E+2
2.308241E-5,1.050000E+2
2.316574E-5,1.040000E+2
2.324907E-5,1.040000E+2
2.333240E-5,1.050000E+2
2.341573E-5,1.050000E+2
2.349906E-5,1.040000E+2
2.358239E-5,1.040000E+2
2.366572E-5,1.030000E+2
2.374905E-5,1.040000E+2
2.383238E-5,1.050000E+2
2.391571E-5,1.050000E+2
2.399904E-5,1.050000E+2
2.408237E-5,1.040000E+2
2.416570E-5,1.040000E+2
2.424903E-5,1.050000E+2
2.433236E-5,1.040000E+2
2.441569E-5,1.040000E+2
2.449902E-5,1.030000E+2
2.458235E-5,1.030000E+2
2.466568E-5,1.040000E+2
2.474901E-5,1.040000E+2
2.483234E-5,1.040000E+2
2.491567E-5,1.040000E+2
2.499900E-5,1.040000E+2
2.508233E-5,1.040000E+2
2.516566E-5,1.040000E+2
2.524899E-5,1.040000E+2
2.533232E-5,1.060000E+2
2.541565E-5,1.050000E+2
2.549898E-5,1.050000E+2
2.558231E-5,1.050000E+2
2.566564E-5,1.040000E+2
2.574897E-5,1.030000E+2
2.583230E-5,1.030000E+2
2.591563E-5,1.020000E+2
2.599896E-5,1.030000E+2
2.608229E-5,1.040000E+2
2.616562E-5,1.040000E+2
2.624895E-5,1.030000E+2
2.633228E-5,1.030000E+2
2.641561E-5,1.050000E+2
2.649894E-5,1.030000E+2
2.658227E-5,1.030000E+2
2.666560E-5,1.030000E+2
2.674893E-5,1.040000E+2
2.683226E-5,1.040000E+2
2.691559E-5,1.040000E+2
2.699892E-5,1.040000E+2
2.708225E-5,1.040000E+2
2.716558E-5,1.050000E+2
2.724891E-5,1.040000E+2
2.733224E-5,1.040000E+2
2.741557E-5,1.050000E+2
2.749890E-5,1.040000E+2
2.758223E-5,1.040000E+2
2.766556E-5,1.030000E+2
2.774889E-5,1.040000E+2
2.783222E-5,1.030000E+2
2.791555E-5,1.030000E+2
2.799888E-5,1.040000E+2
2.808221E-5,1.030000E+2
2.816554E-5,1.030000E+2
2.824887E-5,1.030000E+2
2.833220E-5,1.040000E+2
2.841553E-5,1.050000E+2
2.849886E-5,1.040000E+2
2.858219E-5,1.040000E+2
2.866552E-5,1.050000E+2
2.874885E-5,1.040000E+2
2.883218E-5,1.050000E+2
2.891551E-5,1.040000E+2
2.899884E-5,1.040000E+2
2.908217E-5,1.040000E+2
2.916550E-5,1.030000E+2
2.924883E-5,1.030000E+2
2.933216E-5,1.020000E+2
2.941549E-5,1.030000E+2
2.949882E-5,1.030000E+2
2.958215E-5,1.030000E+2
2.966548E-5,1.030000E+2
2.974881E-5,1.040000E+2
2.983214E-5,1.040000E+2
2.991547E-5,1.050000E+2
2.999880E-5,1.050000E+2
3.008213E-5,1.050000E+2
3.016546E-5,1.050000E+2
3.024879E-5,1.030000E+2
3.033212E-5,1.030000E+2
3.041545E-5,1.040000E+2
3.049878E-5,1.040000E+2
3.058211E-5,1.050000E+2
3.066544E-5,1.050000E+2
3.074877E-5,1.040000E+2
3.083210E-5,1.030000E+2
3.091543E-5,1.040000E+2
3.099876E-5,1.050000E+2
3.108209E-5,1.040000E+2
3.116542E-5,1.040000E+2
3.124875E-5,1.030000E+2
3.133208E-5,1.050000E+2
3.141541E-5,1.050000E+2
3.149874E-5,1.040000E+2
3.158207E-5,1.040000E+2
3.166540E-5,1.030000E+2
3.174873E-5,1.040000E+2
3.183206E-5,1.040000E+2
3.191539E-5,1.040000E+2
3.199872E-5,1.040000E+2
3.208205E-5,1.040000E+2
3.216538E-5,1.050000E+2
3.224871E-5,1.040000E+2
3.233204E-5,1.040000E+2
3.241537E-5,1.040000E+2
3.249870E-5,1.020000E+2
3.258203E-5,1.050000E+2
3.266536E-5,1.040000E+2
3.274869E-5,1.040000E+2
3.283202E-5,1.020000E+2
3.291535E-5,1.020000E+2
3.299868E-5,1.020000E+2
3.308201E-5,1.030000E+2
3.316534E-5,1.040000E+2
3.324867E-5,1.040000E+2
3.333200E-5,1.030000E+2
3.341533E-5,1.050000E+2
3.349866E-5,1.060000E+2
3.358199E-5,1.050000E+2
3.366532E-5,1.050000E+2
3.374865E-5,1.050000E+2
3.383198E-5,1.050000E+2
3.391531E-5,1.050000E+2
3.399864E-5,1.040000E+2
3.408197E-5,1.040000E+2
3.416530E-5,1.040000E+2
3.424863E-5,1.040000E+2
3.433196E-5,1.050000E+2
3.441529E-5,1.050000E+2
3.449862E-5,1.040000E+2
3.458195E-5,1.040000E+2
3.466528E-5,1.050000E+2
3.474861E-5,1.050000E+2
3.483194E-5,1.040000E+2
3.491527E-5,1.040000E+2
3.499860E-5,1.040000E+2
3.508193E-5,1.030000E+2
3.516526E-5,1.030000E+2
3.524859E-5,1.040000E+2
3.533192E-5,1.050000E+2
3.541525E-5,1.060000E+2
3.549858E-5,1.040000E+2
3.558191E-5,1.040000E+2
3.566524E-5,1.050000E+2
3.574857E-5,1.040000E+2
3.583190E-5,1.020000E+2
3.591523E-5,1.030000E+2
3.599856E-5,1.050000E+2
3.608189E-5,1.030000E+2
3.616522E-5,1.010000E+2
3.624855E-5,1.020000E+2
3.633188E-5,1.030000E+2
3.641521E-5,1.050000E+2
3.649854E-5,1.040000E+2
3.658187E-5,1.040000E+2
3.666520E-5,1.030000E+2
3.674853E-5,1.030000E+2
3.683186E-5,1.030000E+2
3.691519E-5,1.030000E+2
3.699852E-5,1.040000E+2
3.708185E-5,1.050000E+2
3.716518E-5,1.060000E+2
3.724851E-5,1.040000E+2
3.733184E-5,1.050000E+2
3.741517E-5,1.050000E+2
3.749850E-5,1.040000E+2
3.758183E-5,1.050000E+2
3.766516E-5,1.040000E+2
3.774849E-5,1.040000E+2
3.783182E-5,1.030000E+2
3.791515E-5,1.020000E+2
3.799848E-5,1.020000E+2
3.808181E-5,1.020000E+2
3.816514E-5,1.030000E+2
3.824847E-5,1.050000E+2
3.833180E-5,1.050000E+2
3.841513E-5,1.040000E+2
3.849846E-5,1.040000E+2
3.858179E-5,1.040000E+2
3.866512E-5,1.040000E+2
3.874845E-5,1.040000E+2
3.883178E-5,1.040000E+2
3.891511E-5,1.040000E+2
3.899844E-5,1.050000E+2
3.908177E-5,1.050000E+2
3.916510E-5,1.060000E+2
3.924843E-5,1.060000E+2
3.933176E-5,1.040000E+2
3.941509E-5,1.040000E+2
3.949842E-5,1.050000E+2
3.958175E-5,1.030000E+2
3.966508E-5,1.040000E+2
3.974841E-5,1.020000E+2
3.983174E-5,1.030000E+2
3.991507E-5,1.020000E+2
3.999840E-5,1.040000E+2
4.008173E-5,1.040000E+2
4.016506E-5,1.060000E+2
4.024839E-5,1.060000E+2
4.033172E-5,1.050000E+2
4.041505E-5,1.040000E+2
4.049838E-5,1.030000E+2
4.058171E-5,1.050000E+2
4.066504E-5,1.060000E+2
4.074837E-5,1.060000E+2
4.083170E-5,1.050000E+2
4.091503E-5,1.060000E+2
4.099836E-5,1.050000E+2
4.108169E-5,1.050000E+2
4.116502E-5,1.050000E+2
4.124835E-5,1.050000E+2
4.133168E-5,1.050000E+2
4.141501E-5,1.050000E+2
4.149834E-5,1.030000E+2
4.158167E-5,1.040000E+2
4.166500E-5,1.040000E+2
4.174833E-5,1.030000E+2
4.183166E-5,1.040000E+2
4.191499E-5,1.050000E+2
4.199832E-5,1.040000E+2
4.208165E-5,1.040000E+2
4.216498E-5,1.040000E+2
4.224831E-5,1.040000E+2
4.233164E-5,1.030000E+2
4.241497E-5,1.030000E+2
4.249830E-5,1.040000E+2
4.258163E-5,1.050000E+2
4.266496E-5,1.050000E+2
4.274829E-5,1.050000E+2
4.283162E-5,1.040000E+2
4.291495E-5,1.040000E+2
4.299828E-5,1.050000E+2
4.308161E-5,1.050000E+2
4.316494E-5,1.050000E+2
4.324827E-5,1.050000E+2
4.333160E-5,1.050000E+2
4.341493E-5,1.030000E+2
4.349826E-5,1.040000E+2
4.358159E-5,1.050000E+2
4.366492E-5,1.050000E+2
4.374825E-5,1.040000E+2
4.383158E-5,1.040000E+2
4.391491E-5,1.040000E+2
4.399824E-5,1.040000E+2
4.408157E-5,1.040000E+2
4.416490E-5,1.050000E+2
4.424823E-5,1.050000E+2
4.433156E-5,1.060000E+2
4.441489E-5,1.050000E+2
4.449822E-5,1.040000E+2
4.458155E-5,1.050000E+2
4.466488E-5,1.050000E+2
4.474821E-5,1.060000E+2
4.483154E-5,1.060000E+2
4.491487E-5,1.060000E+2
4.499820E-5,1.060000E+2
4.508153E-5,1.050000E+2
4.516486E-5,1.040000E+2
4.524819E-5,1.030000E+2
4.533152E-5,1.040000E+2
4.541485E-5,1.040000E+2
4.549818E-5,1.030000E+2
4.558151E-5,1.030000E+2
4.566484E-5,1.030000E+2
4.574817E-5,1.040000E+2
4.583150E-5,1.030000E+2
4.591483E-5,1.030000E+2
4.599816E-5,1.040000E+2
4.608149E-5,1.040000E+2
4.616482E-5,1.040000E+2
4.624815E-5,1.040000E+2
4.633148E-5,1.050000E+2
4.641481E-5,1.050000E+2
4.649814E-5,1.050000E+2
4.658147E-5,1.050000E+2
4.666480E-5,1.040000E+2
4.674813E-5,1.030000E+2
4.683146E-5,1.030000E+2
4.691479E-5,1.030000E+2
4.699812E-5,1.030000E+2
4.708145E-5,1.040000E+2
4.716478E-5,1.050000E+2
4.724811E-5,1.060000E+2
4.733144E-5,1.050000E+2
4.741477E-5,1.050000E+2
4.749810E-5,1.050000E+2
4.758143E-5,1.060000E+2
4.766476E-5,1.040000E+2
4.774809E-5,1.050000E+2
4.783142E-5,1.050000E+2
4.791475E-5,1.030000E+2
4.799808E-5,1.030000E+2
4.808141E-5,1.030000E+2
4.816474E-5,1.030000E+2
4.824807E-5,1.040000E+2
4.833140E-5,1.030000E+2
4.841473E-5,1.030000E+2
4.849806E-5,1.040000E+2
4.858139E-5,1.040000E+2
4.866472E-5,1.040000E+2
4.874805E-5,1.050000E+2
4.883138E-5,1.050000E+2
4.891471E-5,1.040000E+2
4.899804E-5,1.040000E+2
4.908137E-5,1.040000E+2
4.916470E-5,1.040000E+2
4.924803E-5,1.040000E+2
4.933136E-5,1.040000E+2
4.941469E-5,1.040000E+2
4.949802E-5,1.040000E+2
4.958135E-5,1.040000E+2
4.966468E-5,1.030000E+2
4.974801E-5,1.040000E+2
4.983134E-5,1.040000E+2
4.991467E-5,1.050000E+2
4.999800E-5,1.040000E+2
5.008133E-5,1.050000E+2
5.016466E-5,1.030000E+2
5.024799E-5,1.040000E+2
5.033132E-5,1.040000E+2
5.041465E-5,1.040000E+2
5.049798E-5,1.030000E+2
5.058131E-5,1.050000E+2
5.066464E-5,1.060000E+2
5.074797E-5,1.050000E+2
5.083130E-5,1.060000E+2
5.091463E-5,1.040000E+2
5.099796E-5,1.050000E+2
5.108129E-5,1.040000E+2
5.116462E-5,1.050000E+2
5.124795E-5,1.050000E+2
5.133128E-5,1.040000E+2
5.141461E-5,1.040000E+2
5.149794E-5,1.040000E+2
5.158127E-5,1.040000E+2
5.166460E-5,1.030000E+2
5.174793E-5,1.020000E+2
5.183126E-5,1.030000E+2
5.191459E-5,1.030000E+2
5.199792E-5,1.030000E+2
5.208125E-5,1.040000E+2
5.216458E-5,1.050000E+2
5.224791E-5,1.040000E+2
5.233124E-5,1.050000E+2
5.241457E-5,1.050000E+2
5.249790E-5,1.050000E+2
5.258123E-5,1.050000E+2
5.266456E-5,1.040000E+2
5.274789E-5,1.040000E+2
5.283122E-5,1.030000E+2
5.291455E-5,1.030000E+2
5.299788E-5,1.040000E+2
5.308121E-5,1.030000E+2
5.316454E-5,1.030000E+2
5.324787E-5,1.040000E+2
5.333120E-5,1.050000E+2
5.341453E-5,1.050000E+2
5.349786E-5,1.050000E+2
5.358119E-5,1.050000E+2
5.366452E-5,1.030000E+2
5.374785E-5,1.030000E+2
5.383118E-5,1.020000E+2
5.391451E-5,1.020000E+2
5.399784E-5,1.020000E+2
5.408117E-5,1.030000E+2
5.416450E-5,1.030000E+2
5.424783E-5,1.040000E+2
5.433116E-5,1.030000E+2
5.441449E-5,1.030000E+2
5.449782E-5,1.040000E+2
5.458115E-5,1.030000E+2
5.466448E-5,1.030000E+2
5.474781E-5,1.030000E+2
5.483114E-5,1.030000E+2
5.491447E-5,1.040000E+2
5.499780E-5,1.040000E+2
5.508113E-5,1.050000E+2
5.516446E-5,1.060000E+2
5.524779E-5,1.060000E+2
5.533112E-5,1.050000E+2
5.541445E-5,1.050000E+2
5.549778E-5,1.040000E+2
5.558111E-5,1.050000E+2
5.566444E-5,1.040000E+2
5.574777E-5,1.040000E+2
5.583110E-5,1.020000E+2
5.591443E-5,1.040000E+2
5.599776E-5,1.030000E+2
5.608109E-5,1.030000E+2
5.616442E-5,1.040000E+2
5.624775E-5,1.040000E+2
5.633108E-5,1.040000E+2
5.641441E-5,1.030000E+2
5.649774E-5,1.040000E+2
5.658107E-5,1.030000E+2
5.666440E-5,1.020000E+2
5.674773E-5,1.030000E+2
5.683106E-5,1.050000E+2
5.691439E-5,1.050000E+2
5.699772E-5,1.040000E+2
5.708105E-5,1.040000E+2
5.716438E-5,1.040000E+2
5.724771E-5,1.030000E+2
5.733104E-5,1.030000E+2
5.741437E-5,1.020000E+2
5.749770E-5,1.050000E+2
5.758103E-5,1.050000E+2
5.766436E-5,1.040000E+2
5.774769E-5,1.040000E+2
5.783102E-5,1.020000E+2
5.791435E-5,1.040000E+2
5.799768E-5,1.040000E+2
5.808101E-5,1.040000E+2
5.816434E-5,1.040000E+2
5.824767E-5,1.040000E+2
5.833100E-5,1.040000E+2
5.841433E-5,1.030000E+2
5.849766E-5,1.050000E+2
5.858099E-5,1.050000E+2
5.866432E-5,1.050000E+2
5.874765E-5,1.040000E+2
5.883098E-5,1.020000E+2
5.891431E-5,1.040000E+2
5.899764E-5,1.030000E+2
5.908097E-5,1.030000E+2
5.916430E-5,1.030000E+2
5.924763E-5,1.050000E+2
5.933096E-5,1.060000E+2
5.941429E-5,1.040000E+2
5.949762E-5,1.040000E+2
5.958095E-5,1.040000E+2
5.966428E-5,1.040000E+2
5.974761E-5,1.040000E+2
5.983094E-5,1.030000E+2
5.991427E-5,1.050000E+2
5.999760E-5,1.040000E+2
6.008093E-5,1.050000E+2
6.016426E-5,1.050000E+2
6.024759E-5,1.050000E+2
6.033092E-5,1.070000E+2
6.041425E-5,1.070000E+2
6.049758E-5,1.060000E+2
6.058091E-5,1.050000E+2
6.066424E-5,1.040000E+2
6.074757E-5,1.030000E+2
6.083090E-5,1.030000E+2
6.091423E-5,1.030000E+2
6.099756E-5,1.030000E+2
6.108089E-5,1.030000E+2
6.116422E-5,1.040000E+2
6.124755E-5,1.050000E+2
6.133088E-5,1.050000E+2
6.141421E-5,1.040000E+2
6.149754E-5,1.030000E+2
6.158087E-5,1.040000E+2
6.166420E-5,1.040000E+2
6.174753E-5,1.040000E+2
6.183086E-5,1.040000E+2
6.191419E-5,1.030000E+2
6.199752E-5,1.030000E+2
6.208085E-5,1.040000E+2
6.216418E-5,1.040000E+2
6.224751E-5,1.040000E+2
6.233084E-5,1.030000E+2
6.241417E-5,1.030000E+2
6.249750E-5,1.020000E+2
6.258083E-5,1.030000E+2
6.266416E-5,1.040000E+2
6.274749E-5,1.050000E+2
6.283082E-5,1.050000E+2
6.291415E-5,1.050000E+2
6.299748E-5,1.060000E+2
6.308081E-5,1.060000E+2
6.316414E-5,1.050000E+2
6.324747E-5,1.050000E+2
6.333080E-5,1.050000E+2
6.341413E-5,1.040000E+2
6.349746E-5,1.040000E+2
6.358079E-5,1.030000E+2
6.366412E-5,1.010000E+2
6.374745E-5,1.030000E+2
6.383078E-5,1.040000E+2
6.391411E-5,1.060000E+2
6.399744E-5,1.060000E+2
6.408077E-5,1.050000E+2
6.416410E-5,1.050000E+2
6.424743E-5,1.090000E+2
6.433076E-5,5.430000E+2
6.441409E-5,3.446000E+3
6.449742E-5,8.140000E+3
6.458075E-5,1.349400E+4
6.466408E-5,1.472700E+4
6.474741E-5,1.472700E+4
6.483074E-5,1.472700E+4
6.491407E-5,1.472700E+4
6.499740E-5,1.472700E+4
6.508073E-5,1.472700E+4
6.516406E-5,1.472700E+4
6.524739E-5,1.472700E+4
6.533072E-5,1.472700E+4
6.541405E-5,1.472700E+4
6.549738E-5,1.472700E+4
6.558071E-5,1.472700E+4
6.566404E-5,1.472700E+4
6.574737E-5,1.472700E+4
6.583070E-5,1.472700E+4
6.591403E-5,1.321100E+4
6.599736E-5,1.042700E+4
6.608069E-5,8.258000E+3
6.616402E-5,6.426000E+3
6.624735E-5,5.068000E+3
6.633068E-5,4.027000E+3
6.641401E-5,3.236000E+3
6.649734E-5,2.645000E+3
6.658067E-5,2.213000E+3
6.666400E-5,1.904000E+3
6.674733E-5,1.677000E+3
6.683066E-5,1.508000E+3
6.691399E-5,1.384000E+3
6.699732E-5,1.300000E+3
6.708065E-5,1.240000E+3
6.716398E-5,1.195000E+3
6.724731E-5,1.165000E+3
6.733064E-5,1.149000E+3
6.741397E-5,1.135000E+3
6.749730E-5,1.121000E+3
6.758063E-5,1.108000E+3
6.766396E-5,1.098000E+3
6.774729E-5,1.094000E+3
6.783062E-5,1.091000E+3
6.791395E-5,1.086000E+3
6.799728E-5,1.082000E+3
6.808061E-5,1.079000E+3
6.816394E-5,1.076000E+3
6.824727E-5,1.075000E+3
6.833060E-5,1.074000E+3
6.841393E-5,1.076000E+3
6.849726E-5,1.077000E+3
6.858059E-5,1.077000E+3
6.866392E-5,1.076000E+3
6.874725E-5,1.074000E+3
6.883058E-5,1.071000E+3
6.891391E-5,1.069000E+3
6.899724E-5,1.070000E+3
6.908057E-5,1.073000E+3
6.916390E-5,1.077000E+3
6.924723E-5,1.086000E+3
6.933056E-5,1.087000E+3
6.941389E-5,1.085000E+3
6.949722E-5,1.079000E+3
6.958055E-5,1.073000E+3
6.966388E-5,1.068000E+3
6.974721E-5,1.061000E+3
6.983054E-5,1.059000E+3
6.991387E-5,1.060000E+3
6.999720E-5,1.058000E+3
7.008053E-5,1.060000E+3
7.016386E-5,1.066000E+3
7.024719E-5,1.064000E+3
7.033052E-5,1.058000E+3
7.041385E-5,1.054000E+3
7.049718E-5,1.053000E+3
7.058051E-5,1.056000E+3
7.066384E-5,1.059000E+3
7.074717E-5,1.058000E+3
7.083050E-5,1.055000E+3
7.091383E-5,1.057000E+3
7.099716E-5,1.059000E+3
7.108049E-5,1.056000E+3
7.116382E-5,1.046000E+3
7.124715E-5,1.037000E+3
7.133048E-5,1.032000E+3
7.141381E-5,1.025000E+3
7.149714E-5,1.023000E+3
7.158047E-5,1.024000E+3
7.166380E-5,1.023000E+3
7.174713E-5,1.023000E+3
7.183046E-5,1.023000E+3
7.191379E-5,1.025000E+3
7.199712E-5,1.028000E+3
7.208045E-5,1.027000E+3
7.216378E-5,1.027000E+3
7.224711E-5,1.027000E+3
7.233044E-5,1.028000E+3
7.241377E-5,1.029000E+3
7.249710E-5,1.023000E+3
7.258043E-5,1.025000E+3
7.266376E-5,1.031000E+3
7.274709E-5,1.032000E+3
