Time,Power,Distance,Gain
0.08674653,883.0,2.302735441262904,-0.48064116475473495
0.08699652000000001,890.0,2.328226977513048,-0.46121585171435603
0.08724651000000001,888.0,2.3537185137631913,-0.4667482319256455
0.0874965,888.0,2.3792100500133335,-0.4667482319256455
0.08774649000000001,890.0,2.4047015862634766,-0.46121585171435603
0.08799648,890.0,2.4301931225136184,-0.46121585171435603
0.08824647000000001,895.0,2.455684658763762,-0.447446255022981
0.08849646000000001,895.0,2.4811761950139055,-0.447446255022981
0.08874645,897.0,2.5066677312640477,-0.4419627718434343
0.08899644000000001,888.0,2.532159267514191,-0.4667482319256455
0.08924643,894.0,2.557650803764333,-0.4501931980309095
0.08949642000000001,894.0,2.583142340014476,-0.4501931980309095
0.08974641000000001,895.0,2.6086338762646197,-0.447446255022981
0.0899964,891.0,2.6341254125147615,-0.45845493832816253
0.09024639000000001,883.0,2.6596169487649055,-0.48064116475473495
0.09049638,870.0,2.6851084850150473,-0.5171843595208702
0.09074637,866.0,2.710600021265191,-0.5285532737830557
0.09099636000000001,876.0,2.736091557515334,-0.5002418203094066
0.09124635,869.0,2.761583093765476,-0.5200210126907825
0.09149634000000001,865.0,2.7870746300156193,-0.5314048272006748
0.09174633,870.0,2.8125661662657615,-0.5171843595208702
0.09199632,868.0,2.838057702515905,-0.5228613763050748
0.09224631000000001,871.0,2.863549238766048,-0.514351407113874
0.0924963,867.0,2.8890407750161904,-0.5257054600832509
0.09274629000000001,861.0,2.9145323112663335,-0.5428486353298244
0.09299628,843.0,2.9400238475164757,-0.595105478371841
0.09324627,838.0,2.9655153837666193,-0.6098472669204293
0.09349626000000001,843.0,2.991006920016763,-0.595105478371841
0.09374625,851.0,3.0164984562669046,-0.571724824529747
0.09399624000000001,849.0,3.041989992517048,-0.5775464293787955
0.09424623,857.0,3.06748152876719,-0.5543530727722794
0.09449622,854.0,3.0929730650173335,-0.5630215769730983
0.09474621000000001,860.0,3.1184646012674766,-0.5457190356389809
0.0949962,862.0,3.143956137517619,-0.5399820243031557
0.09524619000000001,841.0,3.1694476737677624,-0.6009901896817198
0.09549618,845.0,3.194939210017904,-0.5892366715950079
0.09574617,839.0,3.2204307462680477,-0.6068908919618733
0.09599616000000001,832.0,3.245922282518191,-0.6276705434384705
0.09624615,839.0,3.271413818768333,-0.6068908919618733
0.09649614000000001,845.0,3.2969053550184766,-0.5892366715950079
0.09674613,831.0,3.322396891268619,-0.6306553644226148
0.09699612,833.0,3.347888427518762,-0.6246898196412383
0.09724611000000001,833.0,3.3733799637689055,-0.6246898196412383
0.0974961,825.0,3.3988715000190473,-0.6486509661655979
0.09774609000000001,828.0,3.424363036269191,-0.63963452352171
0.09799608,829.0,3.4498545725193326,-0.6366373431149731
0.09824607,815.0,3.475346108769476,-0.6789790663522567
0.09849606000000001,816.0,3.5008376450196197,-0.6759271240707594
0.09874605,824.0,3.5263291812697615,-0.6516647859049362
0.09899604000000001,822.0,3.551820717519905,-0.6577050032654995
0.09924603,814.0,3.577312253770047,-0.6820353040890719
0.09949602,806.0,3.6028037900201904,-0.7066413062134241
0.09974601000000001,805.0,3.628295326270334,-0.7097367541362161
